Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/19,81124,52802,IA,Davenport-Moline-Rock Island,Scott County,Davenport,8705,72700,0.009722222,0.026836158,0.064421669,0.027429751,0.007150967,2017-06,2017-Q2,74800,-0.028074866,2017-05
2/28/19,81122,52778,IA,Muscatine,Muscatine County,Wilton,12246,171900,-0.001162115,-0.00405562,0.009395185,0.046737916,0.028094761,2018-07,2018-Q3,173300,-0.008078477,2018-04
2/28/19,81120,52776,IA,Muscatine,Muscatine County,West Liberty,11664,154000,-0.003880983,-0.002590674,0.015831135,0.030842167,0.016617905,2018-12,2018-Q4,154800,-0.005167959,2018-11
2/28/19,81118,52773,IA,Davenport-Moline-Rock Island,Scott County,Walcott,13895,181000,0.007234279,0.043829296,0.032515687,0.03150034,0.024419644,2019-02,2019-Q1,181000,0,2019-02
2/28/19,81117,52772,IA,,Cedar County,Tipton,11053,153800,0.001954397,0.009848982,0.037086986,0.047416234,0.026764025,2019-02,2019-Q1,153800,0,2019-02
2/28/19,81114,52768,IA,Davenport-Moline-Rock Island,Scott County,Princeton,15262,217800,-0.001375516,0.002762431,0.053701016,0.01955402,0.032227605,2018-12,2018-Q4,218200,-0.001833181,2018-12
2/28/19,81110,52761,IA,Muscatine,Muscatine County,Muscatine,2969,131100,-0.004555809,-0.006065201,0.019440124,0.031809247,0.012399508,2006-04,2006-Q2,138300,-0.052060738,2005-11
2/28/19,81105,52756,IA,Davenport-Moline-Rock Island,Scott County,Long Grove,14461,235500,0.000849979,0.017278618,0.025696864,0.027028709,0.02960942,2019-02,2019-Q1,235500,0,2019-02
2/28/19,81104,52755,IA,Iowa City,Johnson County,Lone Tree,14522,175000,0,0.008064516,-0.005681818,0.0299407,0.022711378,2017-05,2017-Q2,182800,-0.042669584,2017-02
2/28/19,81097,52748,IA,Davenport-Moline-Rock Island,Scott County,Eldridge,8966,221700,-0.003147482,-0.002699055,0.031162791,0.020611186,0.029791455,2018-12,2018-Q4,222800,-0.004937163,2018-11
2/28/19,81096,52747,IA,,Cedar County,Durant,14283,162200,-0.001231527,0.002472188,0.038412292,0.038781997,0.020971323,2019-01,2019-Q1,162400,-0.001231527,2018-12
2/28/19,81093,52742,IA,Clinton,Clinton County,De Witt,9692,173600,0.004048583,0.027827117,0.084322299,0.035236017,0.019153331,2019-02,2019-Q1,173600,0,2019-02
2/28/19,81087,52732,IA,Clinton,Clinton County,Clinton,3742,89800,0.001114827,0.021615472,0.040556199,0.021346242,0.009497919,2019-02,2019-Q1,89800,0,2019-02
2/28/19,81085,52730,IA,Clinton,Clinton County,Camanche,10947,132900,0.003776435,0.016832441,0.030232558,0.027574689,0.01899902,2019-02,2019-Q1,132900,0,2019-02
2/28/19,81083,52728,IA,Davenport-Moline-Rock Island,Scott County,Buffalo,15538,110900,0,-0.008050089,-0.081193041,0.02842092,0.028293187,2017-05,2017-Q2,127400,-0.129513344,2016-02
2/28/19,81081,52726,IA,Davenport-Moline-Rock Island,Scott County,Blue Grass,11747,226000,-0.003527337,-0.013531209,0.021238138,0.041411607,0.024047435,2018-11,2018-Q4,229100,-0.013531209,2018-08
2/28/19,81080,52722,IA,Davenport-Moline-Rock Island,Scott County,Bettendorf,1414,210300,0.001905669,0.009601536,0.0515,0.026522754,0.026184203,2019-02,2019-Q1,210300,0,2019-02
2/28/19,81071,52655,IA,Burlington,Des Moines County,West Burlington,11239,120200,-0.009884679,0.003338898,0.091734787,0.05747015,0.035501808,2019-01,2019-Q1,121400,-0.009884679,2018-12
2/28/19,81054,52637,IA,Burlington,Des Moines County,Mediapolis,13812,105400,0.000949668,0.007648184,0.064646465,0.039834692,0.025172338,2019-02,2019-Q1,105400,0,2019-02
2/28/19,81045,52623,IA,Burlington,Des Moines County,Danville,14652,141700,-0.002814919,0.021629416,0.136327185,0.06402262,0.034849483,2019-01,2019-Q1,142100,-0.002814919,2019-01
2/28/19,81041,52601,IA,Burlington,Des Moines County,Burlington,2946,83000,-0.001203369,0.00973236,0.053299492,0.040978269,0.021645741,2019-01,2019-Q1,83100,-0.001203369,2019-01
2/28/19,81008,52553,IA,Ottumwa,Wapello County,Eddyville,14987,118300,0.011976048,0.01457976,0.034995626,0.071647259,0.044012841,2019-02,2019-Q1,118300,0,2019-02
2/28/19,80990,52501,IA,Ottumwa,Wapello County,Ottumwa,2938,72800,0,-0.004103967,0.021037868,0.025461288,0.010931711,2018-10,2018-Q4,73200,-0.005464481,2018-09
2/28/19,80986,52411,IA,Cedar Rapids,Linn County,Cedar Rapids,10160,298200,0.001343183,0.021232877,0.05857295,0.02257913,0.01778668,2019-02,2019-Q1,298200,0,2019-02
2/28/19,80980,52405,IA,Cedar Rapids,Linn County,Cedar Rapids,3918,136200,0.003684598,0.01490313,0.037319117,0.020763295,0.009103408,2019-02,2019-Q1,136200,0,2019-02
2/28/19,80979,52404,IA,Cedar Rapids,Linn County,Cedar Rapids,1035,119100,0.006762468,0.017948718,-0.04643715,0.034750416,0.014826653,2017-12,2017-Q4,126500,-0.058498024,2017-07
2/28/19,80978,52403,IA,Cedar Rapids,Linn County,Cedar Rapids,4345,136000,0.004431315,0.014168531,0.014168531,0.027066087,0.014212365,2019-02,2019-Q1,136000,0,2019-02
2/28/19,80977,52402,IA,Cedar Rapids,Linn County,Cedar Rapids,1109,137700,0.003644315,0.011013216,0.011013216,0.021510086,0.009965988,2019-02,2019-Q1,137700,0,2019-02
2/28/19,80974,52361,IA,,Iowa County,Williamsburg,11326,181300,-0.002201431,-0.002201431,0.038373425,0.029199651,0.020846816,2018-12,2018-Q4,182000,-0.003846154,2018-11
2/28/19,80972,52358,IA,,Cedar County,West Branch,12266,198400,0.008642603,0.020051414,0.057569296,0.063693299,0.033720593,2019-02,2019-Q1,198400,0,2019-02
2/28/19,80971,52356,IA,Iowa City,Washington County,Wellman,13548,165700,-0.001807229,0.006071645,0.043450882,0.053975744,0.038837475,2019-01,2019-Q1,166000,-0.001807229,2019-01
2/28/19,80968,52353,IA,Iowa City,Washington County,Washington,8818,127000,-0.005481597,-0.000786782,0.043549712,0.042376963,0.022968641,2019-01,2019-Q1,127700,-0.005481597,2018-11
2/28/19,80967,52352,IA,Cedar Rapids,Linn County,Walker,14865,175000,0.007484168,0.022793688,0.07891492,0.053898042,0.034385315,2019-02,2019-Q1,175000,0,2019-02
2/28/19,80964,52349,IA,Cedar Rapids,Benton County,Vinton,9698,134800,0,0.002230483,0.05066251,0.035361464,0.019892098,2019-02,2019-Q1,134800,0,2019-02
2/28/19,80960,52345,IA,Cedar Rapids,Benton County,Urbana,15346,176800,0.002267574,0.00855676,0.06122449,0.041605825,0.025160347,2019-02,2019-Q1,176800,0,2019-02
2/28/19,80957,52341,IA,Cedar Rapids,Linn County,Toddville,15553,274600,0.004021938,0.022338049,0.044901065,0.056316364,0.030621174,2019-02,2019-Q1,274600,0,2019-02
2/28/19,80954,52338,IA,Iowa City,Johnson County,Swisher,12928,306700,-0.000977199,-0.004220779,0.021992669,0.049308795,0.026029645,2018-08,2018-Q3,310800,-0.013191763,2018-06
2/28/19,80952,52336,IA,Cedar Rapids,Linn County,Springville,14066,173100,0.011098131,0.049090909,0.104658583,0.046365944,0.027166645,2019-02,2019-Q1,173100,0,2019-02
2/28/19,80949,52333,IA,Iowa City,Johnson County,Solon,10068,289900,0.003114187,0.015056022,0.076894502,0.044937623,0.033906277,2019-02,2019-Q1,289900,0,2019-02
2/28/19,80948,52332,IA,Cedar Rapids,Benton County,Shellsburg,14183,179200,-0.004444444,-0.004444444,0.037037037,0.030640189,0.015468401,2018-12,2018-Q4,180100,-0.004997224,2018-10
2/28/19,80945,52328,IA,Cedar Rapids,Linn County,Robins,13703,273600,0.001830831,0.006622517,0.027798648,0.029485586,0.022043407,2019-02,2019-Q1,273600,0,2019-02
2/28/19,80944,52327,IA,Iowa City,Washington County,Riverside,12986,249000,0.000401768,0.015083571,0.070507309,0.066577856,0.034136661,2019-02,2019-Q1,249000,0,2019-02
2/28/19,80941,52324,IA,Cedar Rapids,Linn County,Palo,14310,222300,0.006337709,0.028690421,0.050070855,0.053381602,0.032340449,2019-02,2019-Q1,222300,0,2019-02
2/28/19,80939,52322,IA,Iowa City,Johnson County,Oxford,13993,233800,-0.002134016,-0.017647059,0.029502422,0.071542255,0.048932763,2018-11,2018-Q4,238000,-0.017647059,2018-09
2/28/19,80934,52317,IA,Iowa City,Johnson County,North Liberty,5262,203400,0.004444444,0.006930693,0.025718608,0.035796369,0.041302977,2019-02,2019-Q1,203400,0,2019-02
2/28/19,80931,52314,IA,Cedar Rapids,Linn County,Mount Vernon,11459,226900,-0.000440529,0.009790832,0.094021215,0.049624877,0.0326826,2019-01,2019-Q1,227000,-0.000440529,2019-01
2/28/19,80924,52306,IA,,Cedar County,Mechanicsville,14910,135000,-0.006622517,0.00074129,0.028963415,0.038990987,0.033395939,2019-01,2019-Q1,135900,-0.006622517,2019-01
2/28/19,80922,52302,IA,Cedar Rapids,Linn County,Marion,1202,170900,0.005294118,0.018474374,0.058204334,0.032420221,0.02183509,2019-02,2019-Q1,170900,0,2019-02
2/28/19,80921,52301,IA,,Iowa County,Marengo,12047,126300,-0.006294256,0.000792393,0.080410607,0.037433163,0.023419206,2019-01,2019-Q1,127100,-0.006294256,2019-01
2/28/19,80919,52255,IA,,Cedar County,Lowden,15457,108700,-0.001836547,-0.007305936,0.016838167,0.040567765,0.022989474,2018-11,2018-Q4,109500,-0.007305936,2018-10
2/28/19,80917,52253,IA,Cedar Rapids,Linn County,Lisbon,13081,196100,0.004096262,0.024020888,0.049785867,0.056189277,0.042045888,2019-02,2019-Q1,196100,0,2019-02
2/28/19,80912,52247,IA,Iowa City,Washington County,Kalona,11149,221800,-0.005381166,-0.003146067,0.059722886,0.054140236,0.027621517,2018-12,2018-Q4,223500,-0.007606264,2018-11
2/28/19,80911,52246,IA,Iowa City,Johnson County,Iowa City,4254,225700,0.001775411,0.004450378,0.049279405,0.038225172,0.026356486,2019-02,2019-Q1,225700,0,2019-02
2/28/19,80910,52245,IA,Iowa City,Johnson County,Iowa City,4815,227400,0.000439947,-0.004378284,0.020188425,0.03812525,0.023821483,2018-10,2018-Q4,228500,-0.004814004,2018-09
2/28/19,80906,52241,IA,Iowa City,Johnson County,Coralville,4729,184200,0.005458515,0.003267974,0.010422381,0.028956327,0.020343648,2019-02,2019-Q1,184200,0,2019-02
2/28/19,80905,52240,IA,Iowa City,Johnson County,Iowa City,2053,210300,0,-0.002371917,0.028361858,0.044821076,0.027136879,2018-11,2018-Q4,210800,-0.002371917,2018-10
2/28/19,80904,52237,IA,,Delaware County,Hopkinton,15257,152600,-0.015483871,-0.04625,0.008592201,0.054565925,0.040496724,2018-06,2018-Q2,161700,-0.056277056,2018-03
2/28/19,80901,52233,IA,Cedar Rapids,Linn County,Hiawatha,9553,152200,0.003295979,0.011295681,0.047487956,0.033790048,0.017308475,2019-02,2019-Q1,152200,0,2019-02
2/28/19,80897,52228,IA,Cedar Rapids,Linn County,Fairfax,13017,228800,0.004830918,0.022341376,0.077212806,0.054834641,0.039042094,2019-02,2019-Q1,228800,0,2019-02
2/28/19,80896,52227,IA,Cedar Rapids,Linn County,Ely,13528,236000,0.005538986,0.019878997,0.066907776,0.053570556,0.033165119,2019-02,2019-Q1,236000,0,2019-02
2/28/19,80893,52223,IA,,Delaware County,Delhi,15152,187400,0,0.0146183,0.151813153,0.079056267,0.032654431,2019-02,2019-Q1,187400,0,2019-02
2/28/19,80888,52218,IA,Cedar Rapids,Linn County,Coggon,15219,146800,-0.002039429,0.004791239,0.066860465,0.037193818,0.027794256,2017-04,2017-Q2,156900,-0.064372212,2017-01
2/28/19,80886,52216,IA,,Cedar County,Clarence,15191,115900,-0.000862069,-0.007705479,0.053636364,0.049102011,0.022366881,2018-11,2018-Q4,116800,-0.007705479,2018-11
2/28/19,80884,52214,IA,Cedar Rapids,Linn County,Central City,13117,175700,0.009190121,0.037802717,0.121250798,0.038869579,0.025717088,2017-05,2017-Q2,176800,-0.006221719,2017-05
2/28/19,80883,52213,IA,Cedar Rapids,Linn County,Center Point,12052,192800,0.007314525,0.017951426,0.024442083,0.03878039,0.021209403,2019-02,2019-Q1,192800,0,2019-02
2/28/19,80881,52211,IA,,Poweshiek County,Brooklyn,13342,121100,0,-0.00247117,0.066021127,0.040912198,0.031045732,2018-12,2018-Q4,121400,-0.00247117,2018-09
2/28/19,80878,52208,IA,Cedar Rapids,Benton County,Belle Plaine,12781,83400,-0.002392344,-0.011848341,0.047738693,0.02559464,0.014806769,2018-11,2018-Q4,84400,-0.011848341,2018-10
2/28/19,80876,52206,IA,Cedar Rapids,Benton County,Atkins,14146,239300,0.00083647,0.011839323,0.077442593,0.048658689,0.027523555,2019-02,2019-Q1,239300,0,2019-02
2/28/19,80875,52205,IA,Cedar Rapids,Jones County,Anamosa,9418,162400,-0.002457002,-0.007941356,0.025252525,0.039038044,0.03029098,2018-11,2018-Q4,163700,-0.007941356,2018-09
2/28/19,80873,52203,IA,,Iowa County,Amana,14563,201500,-0.006410256,-0.005429418,0.07869379,0.046941723,0.024617564,2018-12,2018-Q4,203200,-0.008366142,2018-11
2/28/19,80870,52175,IA,,Fayette County,West Union,12490,98500,-0.012036108,-0.023785927,0.037934668,0.046171144,0.023085706,2018-11,2018-Q4,100900,-0.023785927,2018-09
2/28/19,80869,52172,IA,,Allamakee County,Waukon,10185,126600,0.0063593,0.019323671,0.062972292,0.052762006,0.026356859,2019-02,2019-Q1,126600,0,2019-02
2/28/19,80860,52162,IA,,Allamakee County,Postville,13138,88200,0.002272727,-0.013422819,0.013793103,0.010770275,-0.005605544,2008-06,2008-Q2,98500,-0.104568528,2007-06
2/28/19,80859,52161,IA,,Winneshiek County,Ossian,15364,149000,0.015678255,0.05077574,0.062767475,0.035585097,,2019-02,2019-Q1,149000,0,2019-02
2/28/19,80857,52159,IA,,Clayton County,Monona,13984,107000,0.000935454,0.009433962,-0.003724395,0.02999808,0.023284711,2017-12,2017-Q4,109900,-0.026387625,2017-09
2/28/19,80855,52157,IA,,Clayton County,McGregor,14608,119800,-0.003327787,-0.019639935,-0.043894653,0.037414543,0.027652299,2018-05,2018-Q2,132200,-0.093797277,2018-01
2/28/19,80851,52151,IA,,Allamakee County,Lansing,14035,141700,0.014316392,0.045756458,0.125496426,0.071981165,0.049748678,2019-02,2019-Q1,141700,0,2019-02
2/28/19,80849,52147,IA,,Fayette County,Hawkeye,15534,117600,-0.01754386,-0.028099174,0.142857143,0.076622261,0.037731809,2018-12,2018-Q4,121200,-0.02970297,2018-09
2/28/19,80846,52142,IA,,Fayette County,Fayette,15368,106600,0.003766478,0.027965284,0.128042328,0.057772483,0.032794676,2019-02,2019-Q1,106600,0,2019-02
2/28/19,80845,52141,IA,,Fayette County,Elgin,15333,108900,0.000919118,0.016806723,0.101112235,0.0520448,0.024726305,2019-02,2019-Q1,108900,0,2019-02
2/28/19,80833,52076,IA,,Clayton County,Strawberry Point,14217,118700,0.017137961,0.008496177,0.068406841,0.047543868,0.02886863,2018-10,2018-Q4,119600,-0.007525084,2018-09
2/28/19,80825,52068,IA,Dubuque,Dubuque County,Peosta,12153,254600,0.000786164,0.007917656,0.040883074,0.031810621,0.030242969,2019-02,2019-Q1,254600,0,2019-02
2/28/19,80820,52057,IA,,Delaware County,Manchester,9317,139300,-0.001433692,0.00650289,0.042664671,0.051828105,0.033391817,2019-01,2019-Q1,139500,-0.001433692,2018-12
2/28/19,80816,52052,IA,,Clayton County,Guttenberg,12798,138600,0.009468318,0.011678832,0.01986755,0.040950397,0.027081211,2018-09,2018-Q3,142100,-0.024630542,2018-08
2/28/19,80811,52046,IA,Dubuque,Dubuque County,Farley,14364,158600,0.004433186,0.01341853,0.061579652,0.030165339,0.034939746,2019-02,2019-Q1,158600,0,2019-02
2/28/19,80810,52045,IA,Dubuque,Dubuque County,Epworth,14153,176700,0.006264237,0.027923211,0.083384427,0.03763103,0.030220699,2019-02,2019-Q1,176700,0,2019-02
2/28/19,80808,52043,IA,,Clayton County,Elkader,13962,111000,0.015553522,0.012773723,0.069364162,0.048010642,0.026445007,2018-09,2018-Q3,114300,-0.028871391,2018-08
2/28/19,80807,52042,IA,,Delaware County,Edgewood,15107,137000,0.002194587,0,0.003663004,0.043176522,0.042219602,2018-09,2018-Q3,138200,-0.008683068,2018-08
2/28/19,80806,52041,IA,,Delaware County,Earlville,15282,149500,-0.00862069,0.000669344,0.00877193,0.028663429,0.021883697,2019-01,2019-Q1,150800,-0.00862069,2018-12
2/28/19,80805,52040,IA,Dubuque,Dubuque County,Dyersville,10656,168000,0.0041841,0.00779844,0.065989848,0.034199176,0.035259642,2019-02,2019-Q1,168000,0,2019-02
2/28/19,80799,52033,IA,Dubuque,Dubuque County,Cascade,12755,158800,0.001892744,0.007614213,0.035202086,0.028625405,0.029272462,2019-02,2019-Q1,158800,0,2019-02
2/28/19,80794,52003,IA,Dubuque,Dubuque County,Dubuque,7270,208000,0.003376749,0.024126046,0.08559499,0.040561589,0.021952683,2019-02,2019-Q1,208000,0,2019-02
2/28/19,80793,52002,IA,Dubuque,Dubuque County,Dubuque,6550,208900,0.004326923,0.025024534,0.070184426,0.039516803,0.024556584,2019-02,2019-Q1,208900,0,2019-02
2/28/19,80792,52001,IA,Dubuque,Dubuque County,Dubuque,1044,133100,0.006046863,0.023846154,0.058870326,0.028594136,0.021211416,2019-02,2019-Q1,133100,0,2019-02
2/28/19,80778,51638,IA,,Page County,Essex,15382,79800,0,0.012690355,0.047244094,0.048413171,,2018-05,2018-Q2,81200,-0.017241379,2018-04
2/28/19,80775,51632,IA,,Page County,Clarinda,10325,97500,-0.002047083,0.00931677,0.051779935,0.037776709,0.021005175,2019-01,2019-Q1,97700,-0.002047083,2019-01
2/28/19,80770,51601,IA,,Page County,Shenandoah,10149,75300,-0.007905138,-0.024611399,-0.00132626,0.017039397,0.009362315,2018-05,2018-Q2,78700,-0.043202033,2018-02
2/28/19,80763,51575,IA,Omaha-Council Bluffs,Pottawattamie County,Treynor,15053,191000,-0.011387164,-0.015971149,0.006852926,0.046737916,0.02793709,2018-08,2018-Q3,195900,-0.025012762,2018-03
2/28/19,80758,51566,IA,,Montgomery County,Red Oak,9688,74400,0.002695418,0.001345895,0.04494382,0.016958819,0.01564831,2019-02,2019-Q1,74400,0,2019-02
2/28/19,80753,51561,IA,Omaha-Council Bluffs,Mills County,Pacific Junction,15449,179100,0,0.009582864,0.076969333,0.038883322,0.021769275,2019-02,2019-Q1,179100,0,2019-02
2/28/19,80743,51551,IA,Omaha-Council Bluffs,Mills County,Malvern,14787,143500,0.001395673,0.01056338,0.092085236,0.050441349,0.012050887,2019-02,2019-Q1,143500,0,2019-02
2/28/19,80730,51535,IA,,Cass County,Griswold,14603,87500,0.004592423,0.026995305,0.077586207,0.026162979,0.016761246,2019-02,2019-Q1,87500,0,2019-02
2/28/19,80729,51534,IA,Omaha-Council Bluffs,Mills County,Glenwood,9308,181500,-0.001100715,0,0.049739734,0.039415065,0.022354149,2018-12,2018-Q4,181900,-0.00219901,2018-11
2/28/19,80721,51526,IA,Omaha-Council Bluffs,Pottawattamie County,Crescent,14861,216300,0.012166589,0.054607509,0.120725389,0.071139986,0.035772048,2019-02,2019-Q1,216300,0,2019-02
2/28/19,80716,51510,IA,Omaha-Council Bluffs,Pottawattamie County,Carter Lake,12541,107000,0.005639098,0.022944551,0.131078224,0.032470824,0.015329084,2017-02,2017-Q1,110900,-0.035166817,2016-12
2/28/19,80715,51503,IA,Omaha-Council Bluffs,Pottawattamie County,Council Bluffs,1989,179500,0.001115449,0.003914989,0.010129432,0.042607825,0.020105709,2018-05,2018-Q2,181500,-0.011019284,2018-04
2/28/19,80713,51501,IA,Omaha-Council Bluffs,Pottawattamie County,Council Bluffs,2273,93100,-0.008519702,-0.028183716,0.023076923,0.017415529,0.006107896,2018-11,2018-Q4,95800,-0.028183716,2018-10
2/28/19,80703,51455,IA,Carroll,Carroll County,Manning,14018,99200,0.005065856,0.02373581,0.071274298,0.035555392,0.027812825,2019-02,2019-Q1,99200,0,2019-02
2/28/19,80691,51443,IA,Carroll,Carroll County,Glidden,14896,135300,-0.001476015,0.001480385,0.101791531,0.070370921,0.04336305,2019-01,2019-Q1,135500,-0.001476015,2019-01
2/28/19,80681,51401,IA,Carroll,Carroll County,Carroll,7561,152400,-0.000655738,0.002631579,0.05467128,0.041269441,0.036194712,2019-01,2019-Q1,152500,-0.000655738,2019-01
2/28/19,80676,51360,IA,Spirit Lake,Dickinson County,Spirit Lake,8271,236500,0.002968617,0.007240204,0.008098892,0.035965992,0.032177973,2019-02,2019-Q1,236500,0,2019-02
2/28/19,80673,51355,IA,Spirit Lake,Dickinson County,Okoboji,14735,380800,0.006076618,0.017094017,0.040437158,0.053746692,0.027755568,2019-02,2019-Q1,380800,0,2019-02
2/28/19,80671,51351,IA,Spirit Lake,Dickinson County,Milford,10696,204500,-0.002439024,0.006397638,0.018933732,0.045767428,0.033143614,2019-01,2019-Q1,205000,-0.002439024,2018-12
2/28/19,80669,51347,IA,Spirit Lake,Dickinson County,Lake Park,15038,136500,-0.006550218,-0.007994186,0,0.067429704,0.045711396,2018-12,2018-Q4,137800,-0.009433962,2018-10
2/28/19,80668,51346,IA,,O Brien County,Hartley,13833,85000,-0.005847953,-0.021864212,-0.013921114,0.008445108,0.022715682,2017-03,2017-Q1,89100,-0.046015713,2016-02
2/28/19,80658,51331,IA,Spirit Lake,Dickinson County,Arnolds Park,14900,265100,-0.003383459,0.004547177,0.009135896,0.049306595,0.028528343,2018-12,2018-Q4,266400,-0.00487988,2018-12
2/28/19,80657,51301,IA,Spencer,Clay County,Spencer,7064,131200,0,0.006134969,0.035516969,0.029953177,0.024196651,2019-02,2019-Q1,131200,0,2019-02
2/28/19,80656,51250,IA,,Sioux County,Sioux Center,9971,210700,0.006688963,0.029814272,0.081622177,0.046460326,0.030316265,2019-02,2019-Q1,210700,0,2019-02
2/28/19,80654,51248,IA,,O Brien County,Sanborn,14846,105700,-0.010299625,-0.045167118,-0.016744186,0.020931062,0.036437349,2018-10,2018-Q4,110800,-0.046028881,2018-08
2/28/19,80651,51245,IA,,O Brien County,Primghar,15425,81300,0.0124533,0.038314176,0.029113924,0.031564199,0.044703679,2017-06,2017-Q2,84300,-0.035587189,2016-11
2/28/19,80645,51239,IA,,Sioux County,Hull,13453,172400,0.029868578,0.082234777,0.121665582,0.052631316,0.035184458,2019-02,2019-Q1,172400,0,2019-02
2/28/19,80637,51201,IA,,O Brien County,Sheldon,10018,124100,-0.00160901,-0.016640254,0.015548282,0.024787663,0.02960159,2018-09,2018-Q3,127500,-0.026666667,2018-08
2/28/19,80635,51109,IA,Sioux City,Woodbury County,Sioux City,12923,96300,0.003125,0.009433962,0.071190211,0.047934801,0.025176483,2019-02,2019-Q1,96300,0,2019-02
2/28/19,80634,51108,IA,Sioux City,Woodbury County,Sioux City,10933,143700,-0.011691884,0.001393728,0.081264108,0.057026262,0.043356897,2019-01,2019-Q1,145400,-0.011691884,2018-12
2/28/19,80633,51106,IA,Sioux City,Woodbury County,Sioux City,3627,133500,0,0.010598032,0.08184765,0.061405961,0.037595206,2019-02,2019-Q1,133500,0,2019-02
2/28/19,80632,51105,IA,Sioux City,Woodbury County,Sioux City,8901,64800,-0.003076923,-0.007656968,0.065789474,0.057488821,0.022841749,2018-12,2018-Q4,65300,-0.007656968,2018-09
